"PVWatts Hourly PV Performance Data"
"Requested Location","fairhope, AL"
"Solar Resource Data Location","NSRDB Lat/Lng: 30.53, -87.90"
"Latitude (degrees)", 30.53
"Longitude (degrees)", -87.90
"Elevation (m)","25.533332824707"
"DC System Size (kW)","1034"
"Module Type","Thin Film"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","7","4","0","0","13.3","3.7","0.08","0","13.3","0","0"
"5","7","5","257","33","13.9","3.8","0.08","25.22","14.34","17703.29","12977.669"
"5","7","6","618","73","15.2","3.8","0.08","207.913","18.864","160338.503","150558.748"
"5","7","7","770","98","16.5","3.6","0.08","451.894","25","398149.39","379943.05"
"5","7","8","852","114","17.8","3.3","0.08","684.008","31.293","593912.534","568769.528"
"5","7","9","896","127","19","2.9","0.08","872.264","37.347","735542.205","705380.696"
"5","7","10","917","135","20.1","2.5","0.08","999.459","42.641","822342.66","789105.466"
"5","7","11","924","139","20.9","2.1","0.08","1056.525","46.605","854804.694","820417.242"
"5","7","12","920","138","21.5","1.8","0.08","1040.11","48.41","836801.955","803052.411"
"5","7","13","901","133","21.9","1.7","0.08","949.05","47.003","770707.288","739299.741"
"5","7","14","865","124","22","1.7","0.08","792.193","42.986","657252.14","629864.759"
"5","7","15","804","109","21.8","1.7","0.08","583.889","37.304","498305.671","476550.396"
"5","7","16","698","90","21.3","1.5","0.08","345.715","30.808","288351.78","274036.006"
"5","7","17","482","62","21.1","1.3","0.08","118.187","24.301","78366.763","71491.593"
"5","7","18","46","9","19.3","0.9","0.08","8.562","19.535","4096.013","0"
"5","7","19","0","0","18.6","1.1","0.08","0","18.6","0","0"
"5","7","20","0","0","17.9","1.4","0.08","0","17.9","0","0"
"5","7","21","0","0","17.4","1.8","0.08","0","17.4","0","0"
"5","7","22","0","0","17.1","2.1","0.08","0","17.1","0","0"
"5","7","23","0","0","16.9","2.5","0.08","0","16.9","0","0"
"5","8","0","0","0","17","2.8","0.08","0","17","0","0"
"5","8","1","0","0","17","3.1","0.08","0","17","0","0"
"5","8","2","0","0","17.1","3.4","0.08","0","17.1","0","0"
"5","8","3","0","0","17.3","3.7","0.08","0","17.3","0","0"
"5","8","4","0","0","17.7","3.9","0.08","0","17.7","0","0"
"5","8","5","23","30","18.8","4.2","0.08","26.466","19.239","18616.635","13858.65"
"5","8","6","506","83","20.5","4.7","0.08","192.349","23.505","148156.289","138808.199"
"5","8","7","459","139","21.8","5.1","0.08","345.922","27.091","300649.11","285897.593"
"5","8","8","427","235","22.9","5.3","0.08","516.468","30.602","445165.817","425293.499"
"5","8","9","163","366","23.6","5.2","0.08","489.985","30.967","414698.191","395905.462"
"5","8","10","285","400","24.1","5","0.08","665.49","34.353","557499.712","533646.956"
"5","8","11","451","392","24.4","5.2","0.08","845.277","37.106","702327.951","673343.356"
"5","8","12","335","410","24.5","5.3","0.08","737.006","35.44","614990.341","589100.464"
"5","8","13","4","136","24.6","5.2","0.08","130.552","26.558","107040.004","99148.828"
"5","8","14","8","172","24.4","5","0.08","166.591","26.966","138536.915","129529.678"
"5","8","15","30","199","23.8","4.8","0.08","204.687","27.043","173414.393","163171.308"
"5","8","16","40","148","23.1","4.2","0.08","152.05","25.717","129178.724","120503.085"
"5","8","17","0","47","22.7","3.9","0.08","43.56","23.483","35597.267","30237.59"
"5","8","18","0","2","21.5","2.6","0.08","1.903","21.536","835.501","0"
"5","8","19","0","0","21.2","2.6","0.08","0","21.2","0","0"
"5","8","20","0","0","20.9","2.2","0.08","0","20.9","0","0"
"5","8","21","0","0","20.6","2","0.08","0","20.6","0","0"
"5","8","22","0","0","19.9","2.7","0.08","0","19.9","0","0"
"5","8","23","0","0","18.9","4.1","0.08","0","18.9","0","0"
"5","9","0","0","0","17.8","5.1","0.08","0","17.8","0","0"
"5","9","1","0","0","16.8","5.5","0.08","0","16.8","0","0"
"5","9","2","0","0","16.1","5.4","0.08","0","16.1","0","0"
"5","9","3","0","0","15.5","5.2","0.08","0","15.5","0","0"
"5","9","4","0","0","15.1","5.1","0.08","0","15.1","0","0"
"5","9","5","50","31","14.9","5.1","0.08","26.259","15.288","19075.1","14300.87"
"5","9","6","127","112","15.1","4.9","0.08","131.318","17.141","110533.746","102518.772"
"5","9","7","137","214","15.8","4.4","0.08","264.125","20.222","232654.002","220311.822"
"5","9","8","231","304","17","3.9","0.08","444.404","24.972","387348.765","369525.134"
"5","9","9","283","379","18.2","3.5","0.08","606.657","29.736","518327.275","495862.555"
"5","9","10","147","461","19.5","3.3","0.08","588.983","31.033","496287.699","474603.929"
"5","9","11","152","490","20.7","3","0.08","632.353","33.7","527244.242","504463.558"
"5","9","12","115","466","21.6","2.8","0.08","569.922","33.723","474441.545","453531.871"
"5","9","13","56","395","22.2","2.6","0.08","429.558","31.67","359020.446","342200.601"
"5","9","14","73","334","22.1","2.4","0.08","373.796","30.665","314981.542","299722.17"
"5","9","15","154","273","21.5","2.4","0.08","349.889","29.544","299584.953","284871.144"
"5","9","16","33","150","20.4","2.5","0.08","151.25","23.816","129424.025","120739.693"
"5","9","17","91","75","19.8","2.5","0.08","79.273","21.563","62774.074","56451.416"
"5","9","18","0","6","18.1","2.9","0.08","5.708","18.203","2694.691","0"
"5","9","19","0","0","17.6","3.2","0.08","0","17.6","0","0"
"5","9","20","0","0","17.2","3.3","0.08","0","17.2","0","0"
"5","9","21","0","0","17","3.4","0.08","0","17","0","0"
"5","9","22","0","0","16.8","3.3","0.08","0","16.8","0","0"
"5","9","23","0","0","16.5","3.1","0.08","0","16.5","0","0"
"5","10","0","0","0","16.3","2.8","0.08","0","16.3","0","0"
"5","10","1","0","0","16.2","2.6","0.08","0","16.2","0","0"
"5","10","2","0","0","16","2.8","0.08","0","16","0","0"
"5","10","3","0","0","15.8","2.9","0.08","0","15.8","0","0"
"5","10","4","0","0","15.7","2.8","0.08","0","15.7","0","0"
"5","10","5","7","27","15.9","2.7","0.08","24.693","16.423","18049.163","13311.286"
"5","10","6","501","86","16.8","2.7","0.08","194.533","20.92","151786.788","142310.055"
"5","10","7","701","108","18.4","2.5","0.08","429.533","28.112","374074.503","356721.232"
"5","10","8","800","120","20.3","2.2","0.08","655.071","35.984","559329.628","535412.032"
"5","10","9","859","128","22","2.1","0.08","841.617","42.51","697091.987","668292.923"
"5","10","10","892","132","23.2","2.2","0.08","971.502","46.388","789094.229","757035.159"
"5","10","11","905","133","24.1","2.4","0.08","1029.977","47.751","830248.077","796730.763"
"5","10","12","901","134","24.7","2.5","0.08","1015.668","47.597","819709.376","786565.49"
"5","10","13","881","133","25","2.5","0.08","929.245","45.964","757388.344","726452.74"
"5","10","14","847","125","24.9","2.6","0.08","780.71","42.221","649222.982","622120.107"
"5","10","15","790","112","24.5","2.6","0.08","577.927","37.352","492853.369","471291.291"
"5","10","16","688","93","23.6","2.5","0.08","344.884","31.343","287179.77","272905.525"
"5","10","17","477","63","23","2.5","0.08","118.917","25.515","78937.608","72042.211"
"5","10","18","51","9","19.9","2.6","0.08","8.562","20.063","4085.996","0"
"5","10","19","0","0","18.8","2.9","0.08","0","18.8","0","0"
"5","10","20","0","0","18","3","0.08","0","18","0","0"
"5","10","21","0","0","17.2","3","0.08","0","17.2","0","0"
"5","10","22","0","0","16.5","3.1","0.08","0","16.5","0","0"
"5","10","23","0","0","15.8","3.1","0.08","0","15.8","0","0"
"5","11","0","0","0","15.2","3.1","0.08","0","15.2","0","0"
"5","11","1","0","0","14.7","3","0.08","0","14.7","0","0"
"5","11","2","0","0","14.3","3","0.08","0","14.3","0","0"
"5","11","3","0","0","14","3","0.08","0","14","0","0"
"5","11","4","0","0","14","3","0.08","0","14","0","0"
"5","11","5","241","36","15.1","3.1","0.08","27.39","15.643","20395.056","15574.055"
"5","11","6","590","75","17.1","3.1","0.08","204.754","21.133","157574.765","147892.941"
"5","11","7","751","98","19.7","3.2","0.08","443.81","28.592","386178.332","368396.174"
"5","11","8","837","111","22.1","3.3","0.08","670.677","35.329","574207.943","549763.149"
"5","11","9","881","121","23.6","3.1","0.08","852.723","40.942","710228.362","680963.824"
"5","11","10","904","129","24.5","2.6","0.08","979.332","46.188","795976.339","763673.409"
"5","11","11","912","132","25.2","2","0.08","1035.282","50.897","825141.785","791805.407"
"5","11","12","910","130","25.6","1.4","0.08","1019.961","54.42","803231.68","770671.664"
"5","11","13","892","126","25.7","1.3","0.08","931.861","52.672","741599.897","711223.74"
"5","11","14","859","117","25.6","1.5","0.08","779.185","47.17","636915.742","610248.961"
"5","11","15","802","104","25.1","1.7","0.08","576.977","40.42","486925.297","465573.275"
"5","11","16","701","86","24.2","1.7","0.08","343.051","33.228","283539.127","269393.885"
"5","11","17","500","59","23.7","1.7","0.08","118.391","26.621","77145.909","70313.999"
"5","11","18","63","10","20.8","2.2","0.08","9.513","20.995","4543.404","284.09"
"5","11","19","0","0","19.6","2.7","0.08","0","19.6","0","0"
"5","11","20","0","0","18.5","2.8","0.08","0","18.5","0","0"
"5","11","21","0","0","17.6","2.9","0.08","0","17.6","0","0"
"5","11","22","0","0","16.8","2.9","0.08","0","16.8","0","0"
"5","11","23","0","0","16.2","2.9","0.08","0","16.2","0","0"
"5","12","0","0","0","16.1","3","0.08","0","16.1","0","0"
"5","12","1","0","0","16.1","2.9","0.08","0","16.1","0","0"
"5","12","2","0","0","16.1","2.9","0.08","0","16.1","0","0"
"5","12","3","0","0","16","2.9","0.08","0","16","0","0"
"5","12","4","0","0","15.8","3.1","0.08","0","15.8","0","0"
"5","12","5","212","34","16.4","3.4","0.08","25.705","16.887","19170.743","14393.124"
"5","12","6","456","88","18.2","3.7","0.08","185.287","21.539","144924.422","135690.85"
"5","12","7","731","101","20.3","3.9","0.08","436.707","28.154","380409.198","362831.464"
"5","12","8","603","195","22.1","3.8","0.08","596.431","32.98","512192.336","489945.001"
"5","12","9","858","131","23.4","3.6","0.08","842.915","39.23","705975.827","676861.973"
"5","12","10","801","188","24.5","3.4","0.08","944.931","42.777","776113.218","744514.117"
